date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:58	114/114	---M-Z	200	added ('OK')	text/plain	date:Fri,%2011%20Oct%202024%2013:28:58%20GMT	https://invisimple.id/robots.txt		(from )
20:29:02	343686/343686	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Oct%202024%2013:29:00%20GMT	https://invisimple.id/s03/	D:/Undangan/robi-dewi/invisimple.id/s03/index.html	(from )
20:29:03	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2011%20Oct%202024%2013:29:03%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/Undangan/robi-dewi/www.googletagmanager.com/gtm.05445.delayed	(from https://invisimple.id/s03/)
20:29:03	15611/15611	---M-Z	200	added ('OK')	text/css	etag:%223cfb-6411c32e-d4cea7;gz%22	https://invisimple.id/wp-content/plugins/invisimple-2/assets/css/animations.css?ver=2.2.5	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-2/assets/css/animations5bf8.css	(from https://invisimple.id/s03/)
20:29:04	5234/5234	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e33c885fe98e462b70fa9980845880de%22	https://invisimple.id/s03/feed/	D:/Undangan/robi-dewi/invisimple.id/s03/feed/index.html	(from https://invisimple.id/s03/)
20:29:06	52552/52552	---M-Z	200	added ('OK')	text/css	etag:%22cd48-641f7460-d4da22;gz%22	https://invisimple.id/wp-content/plugins/invisimple-5/assets/css/frontend.css?ver=3.0.5	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-5/assets/css/frontend8d18.css	(from https://invisimple.id/s03/)
20:29:06	112427/112427	---M-Z	200	added ('OK')	text/css	etag:%221b72b-66e086a6-d4a2ad;gz%22	https://invisimple.id/wp-includes/css/dist/block-library/style.min.css?ver=1f9b6c38e932bbb96335d76e3d6bc506	D:/Undangan/robi-dewi/invisimple.id/wp-includes/css/dist/block-library/style.minefe9.css	(from https://invisimple.id/s03/)
20:29:07	116794/116794	---M-Z	200	added ('OK')	text/css	etag:%221c83a-641dd404-d4e0ae;gz%22	https://invisimple.id/wp-content/plugins/invisimple-8/themes/default/style.css?ver=7.5.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-8/themes/default/stylefff2.css	(from https://invisimple.id/s03/)
20:29:07	11527/11527	---M-Z	200	added ('OK')	text/css	etag:%222d07-641dd404-d4e216;gz%22	https://invisimple.id/wp-content/plugins/invisimple-8/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.5.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-8/assets/third-party/font-awesome-5.13.0/css/fa.minfff2.css	(from https://invisimple.id/s03/)
20:29:07	14817/14817	---M-Z	200	added ('OK')	text/css	etag:%2239e1-641dd404-d4e10b;gz%22	https://invisimple.id/wp-content/plugins/invisimple-8/assets/css/wpdiscuz-combo-no_quill.min.css?ver=1f9b6c38e932bbb96335d76e3d6bc506	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-8/assets/css/wpdiscuz-combo-no_quill.minefe9.css	(from https://invisimple.id/s03/)
20:29:07	602/602	---M-Z	200	added ('OK')	text/css	etag:%2225a-6659d9b7-e07018;gz%22	https://invisimple.id/wp-content/uploads/useanyfont/uaf.css?ver=1717164471	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/useanyfont/uaf2429.css	(from https://invisimple.id/s03/)
20:29:08	6099/6099	---M-Z	200	added ('OK')	text/css	etag:%2217d3-643e1340-d4fbf2;gz%22	https://invisimple.id/wp-content/themes/hello-elementor/style.min.css?ver=2.6.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/themes/hello-elementor/style.minc141.css	(from https://invisimple.id/s03/)
20:29:08	15672/15672	---M-Z	200	added ('OK')	text/css	etag:%223d38-641b3e69-d4fbdc;gz%22	https://invisimple.id/wp-content/themes/hello-elementor/theme.min.css?ver=2.6.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/themes/hello-elementor/theme.minc141.css	(from https://invisimple.id/s03/)
20:29:08	117332/117332	---M-Z	200	added ('OK')	text/css	etag:%221ca54-6658d938-d4e6c3;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.17.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/css/frontend-lite.min5d63.css	(from https://invisimple.id/s03/)
20:29:08	1217/1217	---M-Z	200	added ('OK')	text/css	etag:%224c1-6658cc8c-dc8040;gz%22	https://invisimple.id/wp-content/uploads/elementor/css/post-8.css?ver=1717095564	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/css/post-8adfb.css	(from https://invisimple.id/s03/)
20:29:09	15765/15765	---M-Z	200	added ('OK')	text/css	etag:%223d95-641344bc-d4bf0a;gz%22	https://invisimple.id/wp-content/plugins/invisimple-6/assets/css/jet-popup-frontend.css?ver=1.6.2	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-6/assets/css/jet-popup-frontend1f22.css	(from https://invisimple.id/s03/)
20:29:09	30999/30999	---M-Z	200	added ('OK')	text/css	etag:%227917-6658d939-d4e756;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://invisimple.id/s03/)
20:29:10	233414/233414	---M-Z	200	added ('OK')	text/css	etag:%2238fc6-641f7432-d4bcbb;gz%22	https://invisimple.id/wp-content/plugins/invisimple-4/assets/css/jet-elements.css?ver=2.6.7	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-4/assets/css/jet-elementsd047.css	(from https://invisimple.id/s03/)
20:29:10	17810/17810	---M-Z	200	added ('OK')	text/css	etag:%224592-641f7432-d4bca7;gz%22	https://invisimple.id/wp-content/plugins/invisimple-4/assets/css/jet-elements-skin.css?ver=2.6.7	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-4/assets/css/jet-elements-skind047.css	(from https://invisimple.id/s03/)
20:29:10	19533/19533	---M-Z	200	added ('OK')	text/css	etag:%224c4d-6658d939-d4e785;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from https://invisimple.id/s03/)
20:29:10	12876/12876	---M-Z	200	added ('OK')	text/css	etag:%22324c-6658d939-d4e739;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://invisimple.id/s03/)
20:29:11	11608/11608	---M-Z	200	added ('OK')	text/css	etag:%222d58-65524567-d4afd8;gz%22	https://invisimple.id/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.17.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min5d63.css	(from https://invisimple.id/s03/)
20:29:11	6741/6741	---M-Z	200	added ('OK')	text/css	etag:%221a55-6411c32e-d4ceae;gz%22	https://invisimple.id/wp-content/plugins/invisimple-2/assets/css/style.min.css?ver=2.2.5	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-2/assets/css/style.min5bf8.css	(from https://invisimple.id/s03/)
20:29:11	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-6410b304-d4a318;gz%22	https://invisimple.id/wp-includes/css/dashicons.min.css?ver=1f9b6c38e932bbb96335d76e3d6bc506	D:/Undangan/robi-dewi/invisimple.id/wp-includes/css/dashicons.minefe9.css	(from https://invisimple.id/s03/)
20:29:11	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-6658d939-d4e754;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min5d63.css	(from https://invisimple.id/s03/)
20:29:12	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-6658d939-d4e763;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.17.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min5d63.css	(from https://invisimple.id/s03/)
20:29:12	67655/67655	---M-Z	200	added ('OK')	text/css	etag:%2210847-6658cc9b-dc804f;gz%22	https://invisimple.id/wp-content/uploads/elementor/css/global.css?ver=1717095579	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/css/global0180.css	(from https://invisimple.id/s03/)
20:29:12	283722/283722	---M-Z	200	added ('OK')	text/css	etag:%224544a-66d48da9-dc8066;gz%22	https://invisimple.id/wp-content/uploads/elementor/css/post-19557.css?ver=1725205929	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/css/post-19557d42c.css	(from https://invisimple.id/s03/)
20:29:12	25443/25443	---M-Z	200	added ('OK')	text/css	etag:%226363-6547d9cb-d4dfa6;gz%22	https://invisimple.id/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.9.1.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min40a1.css	(from https://invisimple.id/s03/)
20:29:12	3933/3933	---M-Z	200	added ('OK')	text/css	etag:%22f5d-641c41eb-d4f733;gz%22	https://invisimple.id/wp-content/plugins/fluentform/public/css/fluent-forms-elementor-widget.css?ver=4.3.25	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/fluentform/public/css/fluent-forms-elementor-widget163a.css	(from https://invisimple.id/s03/)
20:29:13	2571/2571	---M-Z	200	added ('OK')	text/css	etag:%22a0b-6658ccaa-dc803e;gz%22	https://invisimple.id/wp-content/uploads/elementor/css/post-20845.css?ver=1717095594	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/css/post-2084559bf.css	(from https://invisimple.id/s03/)
20:29:14	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-6658d939-d4e761;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://invisimple.id/s03/)
20:29:14	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-6658d939-d4e755;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://invisimple.id/s03/)
20:29:14	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-6658d939-d4e757;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://invisimple.id/s03/)
20:29:14	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-6658d939-d4e75e;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://invisimple.id/s03/)
20:29:14	23873/23873	---M-Z	200	added ('OK')	text/css	etag:%225d41-65244a42-d4c04a;gz%22	https://invisimple.id/wp-content/plugins/profile-builder/assets/css/style-front-end.css?ver=3.10.0	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/profile-builder/assets/css/style-front-end12f9.css	(from https://invisimple.id/s03/)
20:29:15	87553/87553	---M-Z	200	added ('OK')	text/javascript	etag:%2215601-654b2100-d4aaaf;gz%22	https://invisimple.id/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/Undangan/robi-dewi/invisimple.id/wp-includes/js/jquery/jquery.minf43b.js	(from https://invisimple.id/s03/)
20:29:15	13577/13577	---M-Z	200	added ('OK')	text/javascript	etag:%223509-64d3287f-d4ab09;gz%22	https://invisimple.id/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/Undangan/robi-dewi/invisimple.id/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://invisimple.id/s03/)
20:29:15	15055/15055	---M-Z	200	added ('OK')	text/javascript	etag:%223acf-6658d939-d4e772;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.17.1	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min5d63.js	(from https://invisimple.id/s03/)
20:29:17	1332/1332	---M--	200	added ('OK')	image/png	etag:%22534-662acb1e-e5f821;;;%22	https://invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-32x32.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-32x32.png	(from https://invisimple.id/s03/)
20:29:17	13435/13435	---M--	200	added ('OK')	image/png	etag:%22347b-662acb1e-e5f804;;;%22	https://invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-192x192.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-192x192.png	(from https://invisimple.id/s03/)
20:29:17	21071/21071	---M--	200	added ('OK')	image/png	etag:%22524f-662acb1f-e5f8f5;;;%22	https://invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-180x180.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/04/cropped-invisimple-id-icon-180x180.png	(from https://invisimple.id/s03/)
20:29:18	22857/22857	---M--	200	added ('OK')	image/png	etag:%225949-662acca3-e9782a;;;%22	https://invisimple.id/wp-content/uploads/2023/05/eks-15-asset-01.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/05/eks-15-asset-01.png	(from https://invisimple.id/s03/)
20:29:18	41915/41915	---M--	200	added ('OK')	image/png	etag:%22a3bb-662acca2-e977f5;;;%22	https://invisimple.id/wp-content/uploads/2023/05/eks-15-asset-02.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/05/eks-15-asset-02.png	(from https://invisimple.id/s03/)
20:29:19	18187/18187	---M--	200	added ('OK')	image/png	etag:%22470b-662acc92-e977e6;;;%22	https://invisimple.id/wp-content/uploads/2023/05/eks-15-asset-03.png	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/05/eks-15-asset-03.png	(from https://invisimple.id/s03/)
20:29:19	54301/54301	---M--	200	added ('OK')	image/jpeg	etag:%22d41d-662ae0dc-dd1acc;;;%22	https://invisimple.id/wp-content/uploads/elementor/thumbs/DSC_9535--qn8yiv5f82n2d0xchv62ie7dyfuqwj5dmqrz72jde0.jpg	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/thumbs/DSC_9535--qn8yiv5f82n2d0xchv62ie7dyfuqwj5dmqrz72jde0.jpg	(from https://invisimple.id/s03/)
20:29:19	39155/39155	---M--	200	added ('OK')	image/jpeg	etag:%2298f3-662ae0dc-dd5a2f;;;%22	https://invisimple.id/wp-content/uploads/elementor/thumbs/Foto-CPP--qn8yire18vq1x69d0zcung56xelunvhwzx2p5iqp3c.jpg	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/thumbs/Foto-CPP--qn8yire18vq1x69d0zcung56xelunvhwzx2p5iqp3c.jpg	(from https://invisimple.id/s03/)
20:29:20	9921/9921	---M-Z	200	added ('OK')	text/css	etag:%2226c1-6658d938-d4e64d;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://invisimple.id/s03/)
